,n_locks,simulation,model,model_params,participant,trial,occurrence,symbol,action,time,DISCOUNT,HORIZON,BETA
9,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,9,5,6,2,8.196666666666667,0.84,27.63,1.21
10,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,10,3,5,0,2.98,0.84,27.63,1.21
11,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,11,1,2,0,4.43,0.84,27.63,1.21
12,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,12,2,4,2,6.586666666666667,0.84,27.63,1.21
13,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,13,6,6,0,5.1,0.84,27.63,1.21
14,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,14,2,2,0,5.98,0.84,27.63,1.21
15,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,15,7,6,0,5.77,0.84,27.63,1.21
16,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,16,3,2,2,9.006666666666668,0.84,27.63,1.21
17,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,17,4,5,0,4.93,0.84,27.63,1.21
18,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,18,4,2,0,5.96,0.84,27.63,1.21
19,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,19,3,3,0,5.89,0.84,27.63,1.21
20,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,20,5,5,0,7.87,0.84,27.63,1.21
21,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,21,8,6,0,5.68,0.84,27.63,1.21
22,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,22,3,4,2,8.286666666666667,0.84,27.63,1.21
23,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,23,4,3,2,8.106666666666667,0.84,27.63,1.21
24,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,24,6,5,2,7.756666666666667,0.84,27.63,1.21
25,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,25,5,2,2,9.146666666666667,0.84,27.63,1.21
26,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,26,6,2,2,9.006666666666668,0.84,27.63,1.21
27,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,27,7,5,2,6.906666666666667,0.84,27.63,1.21
28,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,28,8,5,2,7.026666666666667,0.84,27.63,1.21
29,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,29,9,6,2,7.976666666666667,0.84,27.63,1.21
30,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,30,5,3,0,5.06,0.84,27.63,1.21
31,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,31,9,5,2,7.726666666666667,0.84,27.63,1.21
32,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,32,10,6,0,5.32,0.84,27.63,1.21
33,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,33,7,2,0,4.48,0.84,27.63,1.21
34,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,34,6,3,2,5.576666666666667,0.84,27.63,1.21
35,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,35,11,6,0,4.68,0.84,27.63,1.21
36,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,36,12,6,0,5.05,0.84,27.63,1.21
37,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,37,13,6,0,4.08,0.84,27.63,1.21
38,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,38,1,0,0,3.66,0.84,27.63,1.21
39,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,39,4,4,0,4.84,0.84,27.63,1.21
40,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,40,14,6,0,5.68,0.84,27.63,1.21
41,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,41,10,5,0,4.49,0.84,27.63,1.21
42,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,42,1,1,2,8.156666666666666,0.84,27.63,1.21
43,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,43,15,6,2,10.406666666666666,0.84,27.63,1.21
44,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,44,2,1,0,2.75,0.84,27.63,1.21
45,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,45,7,3,2,7.986666666666667,0.84,27.63,1.21
46,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,46,11,5,2,7.876666666666667,0.84,27.63,1.21
47,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,47,16,6,2,7.936666666666667,0.84,27.63,1.21
48,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,48,3,1,2,6.966666666666667,0.84,27.63,1.21
49,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,49,17,6,1,3.13,0.84,27.63,1.21
50,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,50,8,3,0,6.23,0.84,27.63,1.21
51,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,51,2,0,2,8.536666666666667,0.84,27.63,1.21
52,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,52,9,3,0,5.28,0.84,27.63,1.21
53,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,53,8,2,0,4.85,0.84,27.63,1.21
54,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,54,10,3,2,7.796666666666667,0.84,27.63,1.21
55,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,55,12,5,1,1.1400000000000001,0.84,27.63,1.21
56,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,56,5,4,0,4.77,0.84,27.63,1.21
57,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,57,6,4,0,4.87,0.84,27.63,1.21
58,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,58,7,4,0,5.06,0.84,27.63,1.21
59,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,59,8,4,2,9.556666666666667,0.84,27.63,1.21
60,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,60,9,4,2,6.546666666666667,0.84,27.63,1.21
61,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,61,18,6,1,2.31,0.84,27.63,1.21
62,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,62,13,5,1,0.47,0.84,27.63,1.21
63,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,63,14,5,1,0.16000000000000003,0.84,27.63,1.21
64,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,64,10,4,0,5.0,0.84,27.63,1.21
65,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,65,15,5,1,0.14,0.84,27.63,1.21
66,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,66,19,6,1,1.8900000000000001,0.84,27.63,1.21
67,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,67,16,5,1,0.47,0.84,27.63,1.21
68,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,68,11,4,0,3.3600000000000003,0.84,27.63,1.21
69,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,69,12,4,0,3.4,0.84,27.63,1.21
70,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,70,4,1,0,3.8,0.84,27.63,1.21
71,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,71,13,4,2,8.656666666666666,0.84,27.63,1.21
72,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,72,14,4,1,0.91,0.84,27.63,1.21
73,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,73,20,6,1,1.9,0.84,27.63,1.21
74,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,74,21,6,1,0.48,0.84,27.63,1.21
75,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,75,5,1,2,8.976666666666667,0.84,27.63,1.21
76,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,76,15,4,1,1.38,0.84,27.63,1.21
77,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,77,11,3,1,0.51,0.84,27.63,1.21
78,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,78,22,6,1,0.14,0.84,27.63,1.21
79,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,79,9,2,2,8.106666666666667,0.84,27.63,1.21
80,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,80,17,5,1,0.29000000000000004,0.84,27.63,1.21
81,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,81,23,6,1,-0.6799999999999999,0.84,27.63,1.21
82,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,82,10,2,0,3.13,0.84,27.63,1.21
83,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,83,24,6,1,-0.44999999999999996,0.84,27.63,1.21
84,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,84,16,4,1,2.42,0.84,27.63,1.21
85,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,85,18,5,1,2.62,0.84,27.63,1.21
86,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,86,19,5,1,0.72,0.84,27.63,1.21
87,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,87,20,5,1,1.07,0.84,27.63,1.21
88,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,88,6,1,0,5.44,0.84,27.63,1.21
89,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,89,25,6,1,-0.21999999999999997,0.84,27.63,1.21
90,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,90,26,6,1,-1.83,0.84,27.63,1.21
91,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,91,27,6,1,3.65,0.84,27.63,1.21
92,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,92,12,3,1,1.65,0.84,27.63,1.21
93,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,93,17,4,1,2.67,0.84,27.63,1.21
94,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,94,21,5,1,1.67,0.84,27.63,1.21
95,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,95,22,5,1,1.06,0.84,27.63,1.21
96,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,96,18,4,1,1.88,0.84,27.63,1.21
97,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,97,19,4,1,0.37,0.84,27.63,1.21
98,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,98,13,3,1,-0.22999999999999998,0.84,27.63,1.21
99,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,99,28,6,1,0.9299999999999999,0.84,27.63,1.21
100,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,100,23,5,1,1.37,0.84,27.63,1.21
101,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,101,29,6,1,0.26,0.84,27.63,1.21
102,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,102,30,6,1,1.9,0.84,27.63,1.21
103,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,103,14,3,1,1.55,0.84,27.63,1.21
104,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,104,24,5,1,0.92,0.84,27.63,1.21
105,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,105,20,4,1,0.24,0.84,27.63,1.21
106,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,106,15,3,1,0.52,0.84,27.63,1.21
107,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,107,31,6,1,0.55,0.84,27.63,1.21
108,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,108,21,4,1,0.81,0.84,27.63,1.21
109,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,109,25,5,1,0.38,0.84,27.63,1.21
110,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,110,32,6,1,0.49,0.84,27.63,1.21
111,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,111,22,4,1,1.65,0.84,27.63,1.21
112,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,112,16,3,1,-0.1200000000000001,0.84,27.63,1.21
113,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,113,23,4,1,1.43,0.84,27.63,1.21
114,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,114,17,3,1,2.46,0.84,27.63,1.21
115,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,115,26,5,1,2.24,0.84,27.63,1.21
116,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,116,33,6,1,2.5,0.84,27.63,1.21
117,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,117,27,5,1,2.21,0.84,27.63,1.21
118,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,118,11,2,2,9.136666666666667,0.84,27.63,1.21
119,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,119,28,5,1,0.97,0.84,27.63,1.21
120,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,120,12,2,0,5.45,0.84,27.63,1.21
121,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,121,29,5,1,1.53,0.84,27.63,1.21
122,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,122,18,3,1,1.58,0.84,27.63,1.21
123,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,123,13,2,2,7.876666666666667,0.84,27.63,1.21
124,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,124,30,5,1,1.6600000000000001,0.84,27.63,1.21
125,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,125,7,1,0,5.36,0.84,27.63,1.21
126,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,126,31,5,1,0.61,0.84,27.63,1.21
127,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,127,24,4,1,1.25,0.84,27.63,1.21
128,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,128,14,2,1,1.5699999999999998,0.84,27.63,1.21
129,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,129,15,2,1,3.15,0.84,27.63,1.21
130,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,130,34,6,1,2.44,0.84,27.63,1.21
131,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,131,16,2,1,2.21,0.84,27.63,1.21
132,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,132,35,6,1,1.33,0.84,27.63,1.21
133,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,133,3,0,0,2.39,0.84,27.63,1.21
134,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,134,4,0,0,6.54,0.84,27.63,1.21
135,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,135,32,5,1,0.69,0.84,27.63,1.21
136,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,136,36,6,1,1.04,0.84,27.63,1.21
137,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,137,19,3,1,0.96,0.84,27.63,1.21
138,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,138,37,6,1,1.04,0.84,27.63,1.21
139,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,139,20,3,1,-0.050000000000000044,0.84,27.63,1.21
140,6,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 27.63, 'BETA': 1.21}",106,140,8,1,0,6.4,0.84,27.63,1.21
0,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,0,1,6,0,5.14,0.86,107.95,8.22
1,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,1,1,3,2,8.286666666666667,0.86,107.95,8.22
2,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,2,1,5,0,5.86,0.86,107.95,8.22
3,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,3,2,5,0,5.6899999999999995,0.86,107.95,8.22
4,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,4,1,2,0,5.11,0.86,107.95,8.22
5,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,5,3,5,0,6.07,0.86,107.95,8.22
6,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,6,1,4,0,5.48,0.86,107.95,8.22
7,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,7,2,2,0,6.58,0.86,107.95,8.22
8,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,8,2,4,0,5.18,0.86,107.95,8.22
9,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,9,1,1,0,3.49,0.86,107.95,8.22
10,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,10,3,2,0,6.53,0.86,107.95,8.22
11,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,11,4,5,0,3.5700000000000003,0.86,107.95,8.22
12,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,12,2,6,0,3.54,0.86,107.95,8.22
13,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,13,3,6,2,7.186666666666667,0.86,107.95,8.22
14,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,14,3,4,0,4.63,0.86,107.95,8.22
15,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,15,4,6,0,5.07,0.86,107.95,8.22
16,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,16,2,3,0,6.5,0.86,107.95,8.22
17,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,17,3,3,2,7.886666666666667,0.86,107.95,8.22
18,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,18,5,5,0,3.88,0.86,107.95,8.22
19,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,19,5,6,0,5.71,0.86,107.95,8.22
20,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,20,4,4,2,7.086666666666667,0.86,107.95,8.22
21,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,21,1,0,0,5.5600000000000005,0.86,107.95,8.22
22,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,22,2,1,0,6.05,0.86,107.95,8.22
23,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,23,4,3,2,6.376666666666667,0.86,107.95,8.22
24,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,24,5,4,0,5.19,0.86,107.95,8.22
25,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,25,4,2,2,7.906666666666667,0.86,107.95,8.22
26,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,26,6,4,0,4.78,0.86,107.95,8.22
27,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,27,6,6,0,4.84,0.86,107.95,8.22
28,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,28,5,3,0,4.43,0.86,107.95,8.22
29,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,29,7,4,0,4.33,0.86,107.95,8.22
30,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,30,5,2,2,5.596666666666668,0.86,107.95,8.22
31,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,31,6,5,0,5.88,0.86,107.95,8.22
32,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,32,7,6,0,6.04,0.86,107.95,8.22
33,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,33,7,5,0,4.38,0.86,107.95,8.22
34,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,34,6,3,0,5.6,0.86,107.95,8.22
35,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,35,8,6,0,5.4,0.86,107.95,8.22
36,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,36,6,2,0,4.93,0.86,107.95,8.22
37,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,37,7,3,0,6.17,0.86,107.95,8.22
38,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,38,9,6,0,4.82,0.86,107.95,8.22
39,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,39,10,6,2,7.756666666666667,0.86,107.95,8.22
40,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,40,7,2,2,7.156666666666667,0.86,107.95,8.22
41,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,41,2,0,0,5.35,0.86,107.95,8.22
42,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,42,8,5,0,5.47,0.86,107.95,8.22
43,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,43,8,3,0,5.66,0.86,107.95,8.22
44,6,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 107.95, 'BETA': 8.22}",107,44,11,6,0,4.83,0.86,107.95,8.22
