,n_locks,simulation,model,model_params,participant,trial,symbol,action,time,DISCOUNT,HORIZON,BETA,occ
102,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,102,4,0,5.67,0.86,127.3,19.73,24
103,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,103,4,0,6.03,0.86,127.3,19.73,24
104,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,104,2,0,5.47,0.86,127.3,19.73,16
105,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,105,4,0,5.41,0.86,127.3,19.73,24
106,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,106,4,0,7.279999999999999,0.86,127.3,19.73,24
107,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,107,6,0,6.28,0.86,127.3,19.73,36
108,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,108,5,0,5.55,0.86,127.3,19.73,32
109,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,109,4,0,4.55,0.86,127.3,19.73,24
110,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,110,6,0,5.95,0.86,127.3,19.73,36
111,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,111,6,0,7.12,0.86,127.3,19.73,36
112,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,112,6,0,5.85,0.86,127.3,19.73,36
113,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,113,5,0,6.14,0.86,127.3,19.73,32
114,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,114,1,0,6.15,0.86,127.3,19.73,8
115,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,115,6,0,5.46,0.86,127.3,19.73,36
116,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,116,5,0,5.43,0.86,127.3,19.73,32
117,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,117,3,0,6.61,0.86,127.3,19.73,20
118,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,118,3,0,5.76,0.86,127.3,19.73,20
119,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,119,2,0,5.88,0.86,127.3,19.73,16
120,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,120,3,0,6.83,0.86,127.3,19.73,20
121,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,121,5,0,6.71,0.86,127.3,19.73,32
122,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,122,1,0,6.58,0.86,127.3,19.73,8
123,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,123,2,0,5.89,0.86,127.3,19.73,16
124,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,124,6,0,6.48,0.86,127.3,19.73,36
125,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,125,2,0,5.86,0.86,127.3,19.73,16
126,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,126,3,0,5.93,0.86,127.3,19.73,20
127,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,127,6,0,6.03,0.86,127.3,19.73,36
128,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,128,6,0,5.62,0.86,127.3,19.73,36
129,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,129,4,0,5.73,0.86,127.3,19.73,24
130,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,130,1,0,6.34,0.86,127.3,19.73,8
131,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,131,6,0,6.0600000000000005,0.86,127.3,19.73,36
132,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,132,5,0,5.8100000000000005,0.86,127.3,19.73,32
133,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,133,0,0,5.89,0.86,127.3,19.73,4
134,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,134,5,0,6.04,0.86,127.3,19.73,32
135,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,135,5,0,5.44,0.86,127.3,19.73,32
136,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,136,2,0,6.5600000000000005,0.86,127.3,19.73,16
137,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,137,5,0,6.34,0.86,127.3,19.73,32
138,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,138,3,0,7.3,0.86,127.3,19.73,20
139,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,139,6,0,6.21,0.86,127.3,19.73,36
140,8,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 127.3, 'BETA': 19.73}",17,140,3,0,6.4,0.86,127.3,19.73,20
0,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,0,6,2,7.67,0.84,93.16,16.85,36
1,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,1,5,0,5.41,0.84,93.16,16.85,32
2,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,2,6,2,6.99,0.84,93.16,16.85,36
3,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,3,6,2,6.43,0.84,93.16,16.85,36
4,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,4,5,2,5.89,0.84,93.16,16.85,32
5,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,5,5,0,5.51,0.84,93.16,16.85,32
6,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,6,5,0,5.95,0.84,93.16,16.85,32
7,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,7,6,2,6.57,0.84,93.16,16.85,36
8,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,8,4,0,7.16,0.84,93.16,16.85,24
9,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,9,3,0,6.86,0.84,93.16,16.85,20
10,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,10,1,0,6.11,0.84,93.16,16.85,8
11,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,11,5,0,5.98,0.84,93.16,16.85,32
12,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,12,4,0,6.38,0.84,93.16,16.85,24
13,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,13,3,2,6.86,0.84,93.16,16.85,20
14,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,14,2,2,6.75,0.84,93.16,16.85,16
15,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,15,6,0,5.74,0.84,93.16,16.85,36
16,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,16,3,2,6.92,0.84,93.16,16.85,20
17,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,17,5,0,6.08,0.84,93.16,16.85,32
18,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,18,4,0,5.73,0.84,93.16,16.85,24
19,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,19,6,0,5.86,0.84,93.16,16.85,36
20,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,20,6,2,6.53,0.84,93.16,16.85,36
21,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,21,6,0,5.31,0.84,93.16,16.85,36
22,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,22,6,0,5.78,0.84,93.16,16.85,36
23,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,23,1,0,6.51,0.84,93.16,16.85,8
24,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,24,5,0,6.87,0.84,93.16,16.85,32
25,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,25,1,0,5.26,0.84,93.16,16.85,8
26,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,26,1,0,6.34,0.84,93.16,16.85,8
27,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,27,4,0,6.16,0.84,93.16,16.85,24
28,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,28,2,0,6.0,0.84,93.16,16.85,16
29,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,29,5,0,5.98,0.84,93.16,16.85,32
30,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,30,4,0,5.79,0.84,93.16,16.85,24
31,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,31,4,2,6.91,0.84,93.16,16.85,24
32,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,32,6,0,6.04,0.84,93.16,16.85,36
33,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,33,6,0,6.16,0.84,93.16,16.85,36
34,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,34,4,2,6.67,0.84,93.16,16.85,24
35,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,35,5,0,4.99,0.84,93.16,16.85,32
36,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,36,3,0,6.03,0.84,93.16,16.85,20
37,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,37,2,0,6.02,0.84,93.16,16.85,16
38,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,38,4,0,6.0600000000000005,0.84,93.16,16.85,24
39,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,39,2,2,8.18,0.84,93.16,16.85,16
40,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,40,5,0,6.14,0.84,93.16,16.85,32
41,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,41,6,2,6.62,0.84,93.16,16.85,36
42,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,42,6,2,7.3100000000000005,0.84,93.16,16.85,36
43,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,43,6,2,6.17,0.84,93.16,16.85,36
44,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,44,6,1,2.74,0.84,93.16,16.85,36
45,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,45,5,0,6.25,0.84,93.16,16.85,32
46,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,46,0,0,5.68,0.84,93.16,16.85,4
47,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,47,0,0,5.82,0.84,93.16,16.85,4
48,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,48,4,0,6.49,0.84,93.16,16.85,24
49,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,49,4,0,6.33,0.84,93.16,16.85,24
50,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,50,6,1,2.15,0.84,93.16,16.85,36
51,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,51,6,1,1.6400000000000001,0.84,93.16,16.85,36
52,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,52,5,0,5.6,0.84,93.16,16.85,32
53,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,53,5,2,6.88,0.84,93.16,16.85,32
54,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,54,2,0,6.32,0.84,93.16,16.85,16
55,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,55,5,0,5.29,0.84,93.16,16.85,32
56,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,56,3,0,6.0600000000000005,0.84,93.16,16.85,20
57,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,57,5,0,6.0600000000000005,0.84,93.16,16.85,32
58,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,58,6,1,1.29,0.84,93.16,16.85,36
59,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,59,3,0,5.72,0.84,93.16,16.85,20
60,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,60,4,0,7.17,0.84,93.16,16.85,24
61,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,61,2,0,5.8100000000000005,0.84,93.16,16.85,16
62,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,62,4,0,6.1899999999999995,0.84,93.16,16.85,24
63,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,63,3,0,5.35,0.84,93.16,16.85,20
64,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,64,3,2,7.78,0.84,93.16,16.85,20
65,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,65,6,1,2.17,0.84,93.16,16.85,36
66,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,66,3,0,6.04,0.84,93.16,16.85,20
67,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,67,5,0,6.5,0.84,93.16,16.85,32
68,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,68,3,0,5.73,0.84,93.16,16.85,20
69,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,69,2,0,6.1899999999999995,0.84,93.16,16.85,16
70,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,70,2,0,5.74,0.84,93.16,16.85,16
71,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,71,6,1,1.6600000000000001,0.84,93.16,16.85,36
72,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,72,6,1,2.01,0.84,93.16,16.85,36
73,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,73,4,2,7.35,0.84,93.16,16.85,24
74,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,74,4,0,6.42,0.84,93.16,16.85,24
75,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,75,5,0,4.91,0.84,93.16,16.85,32
76,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,76,2,0,6.28,0.84,93.16,16.85,16
77,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,77,6,1,2.4699999999999998,0.84,93.16,16.85,36
78,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,78,5,0,6.61,0.84,93.16,16.85,32
79,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,79,5,0,5.96,0.84,93.16,16.85,32
80,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,80,6,1,1.81,0.84,93.16,16.85,36
81,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,81,5,0,5.13,0.84,93.16,16.85,32
82,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,82,6,1,1.32,0.84,93.16,16.85,36
83,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,83,5,0,6.17,0.84,93.16,16.85,32
84,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,84,6,1,1.87,0.84,93.16,16.85,36
85,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,85,3,0,6.13,0.84,93.16,16.85,20
86,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,86,1,0,5.68,0.84,93.16,16.85,8
87,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,87,3,0,6.75,0.84,93.16,16.85,20
88,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,88,5,0,5.63,0.84,93.16,16.85,32
89,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,89,2,0,5.76,0.84,93.16,16.85,16
90,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,90,4,0,5.59,0.84,93.16,16.85,24
91,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,91,3,0,6.07,0.84,93.16,16.85,20
92,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,92,1,0,6.41,0.84,93.16,16.85,8
93,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,93,5,0,6.61,0.84,93.16,16.85,32
94,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,94,0,0,6.53,0.84,93.16,16.85,4
95,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,95,6,1,1.43,0.84,93.16,16.85,36
96,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,96,6,1,1.3900000000000001,0.84,93.16,16.85,36
97,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,97,4,0,5.58,0.84,93.16,16.85,24
98,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,98,6,1,2.44,0.84,93.16,16.85,36
99,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,99,6,1,1.35,0.84,93.16,16.85,36
100,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,100,6,1,1.6,0.84,93.16,16.85,36
101,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,101,6,1,2.38,0.84,93.16,16.85,36
102,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,102,5,0,5.92,0.84,93.16,16.85,32
103,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,103,1,0,6.39,0.84,93.16,16.85,8
104,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,104,5,0,6.6899999999999995,0.84,93.16,16.85,32
105,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,105,2,0,6.5600000000000005,0.84,93.16,16.85,16
106,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,106,4,0,6.02,0.84,93.16,16.85,24
107,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,107,2,0,6.57,0.84,93.16,16.85,16
108,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,108,5,0,5.29,0.84,93.16,16.85,32
109,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,109,5,0,6.05,0.84,93.16,16.85,32
110,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,110,0,0,6.45,0.84,93.16,16.85,4
111,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,111,6,1,2.38,0.84,93.16,16.85,36
112,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,112,6,1,1.9300000000000002,0.84,93.16,16.85,36
113,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,113,4,0,5.77,0.84,93.16,16.85,24
114,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,114,4,0,6.13,0.84,93.16,16.85,24
115,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,115,4,0,4.69,0.84,93.16,16.85,24
116,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,116,3,0,6.66,0.84,93.16,16.85,20
117,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,117,6,1,1.77,0.84,93.16,16.85,36
118,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,118,4,0,6.3,0.84,93.16,16.85,24
119,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,119,4,0,6.28,0.84,93.16,16.85,24
120,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,120,2,0,5.49,0.84,93.16,16.85,16
121,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,121,2,0,5.8,0.84,93.16,16.85,16
122,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,122,3,0,6.43,0.84,93.16,16.85,20
123,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,123,3,0,6.38,0.84,93.16,16.85,20
124,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,124,3,0,4.82,0.84,93.16,16.85,20
125,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,125,5,0,5.35,0.84,93.16,16.85,32
126,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,126,3,0,6.1899999999999995,0.84,93.16,16.85,20
127,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,127,5,0,5.64,0.84,93.16,16.85,32
128,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,128,6,1,1.5699999999999998,0.84,93.16,16.85,36
129,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,129,6,1,1.6600000000000001,0.84,93.16,16.85,36
130,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,130,5,0,6.33,0.84,93.16,16.85,32
131,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,131,2,0,6.16,0.84,93.16,16.85,16
132,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,132,4,0,5.87,0.84,93.16,16.85,24
133,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,133,3,0,5.44,0.84,93.16,16.85,20
134,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,134,5,0,5.77,0.84,93.16,16.85,32
135,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,135,6,1,1.58,0.84,93.16,16.85,36
136,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,136,3,0,5.85,0.84,93.16,16.85,20
137,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,137,5,0,5.9399999999999995,0.84,93.16,16.85,32
138,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,138,2,0,6.07,0.84,93.16,16.85,16
139,8,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 93.16, 'BETA': 16.85}",18,139,1,0,6.03,0.84,93.16,16.85,8
