,n_locks,simulation,model,participant,trial,symbol,action,time
35,6,1,Discount,50,35,0,0,3.07
36,6,1,Discount,50,36,2,2,7.633333333333333
37,6,1,Discount,50,37,2,2,7.903333333333333
38,6,1,Discount,50,38,4,0,2.29
39,6,1,Discount,50,39,1,0,1.62
40,6,1,Discount,50,40,5,0,1.9300000000000002
41,6,1,Discount,50,41,2,0,1.62
42,6,1,Discount,50,42,3,2,6.363333333333333
43,6,1,Discount,50,43,1,0,1.15
44,6,1,Discount,50,44,0,0,2.2800000000000002
45,6,1,Discount,50,45,0,0,2.21
46,6,1,Discount,50,46,2,0,1.55
47,6,1,Discount,50,47,0,0,1.49
48,6,1,Discount,50,48,1,2,7.593333333333333
49,6,1,Discount,50,49,6,0,1.96
50,6,1,Discount,50,50,5,2,7.383333333333333
51,6,1,Discount,50,51,6,0,2.05
52,6,1,Discount,50,52,7,0,2.46
53,6,1,Discount,50,53,7,2,8.143333333333333
54,6,1,Discount,50,54,2,0,2.34
55,6,1,Discount,50,55,6,2,7.543333333333333
56,6,1,Discount,50,56,0,0,1.88
57,6,1,Discount,50,57,3,2,7.083333333333333
58,6,1,Discount,50,58,1,2,7.453333333333333
59,6,1,Discount,50,59,3,0,2.38
60,6,1,Discount,50,60,5,0,2.15
61,6,1,Discount,50,61,3,2,6.983333333333333
62,6,1,Discount,50,62,1,0,1.81
63,6,1,Discount,50,63,0,0,2.52
64,6,1,Discount,50,64,4,0,1.43
0,6,1,Discount,51,0,7,0,1.51
1,6,1,Discount,51,1,3,2,6.453333333333333
2,6,1,Discount,51,2,7,0,2.31
3,6,1,Discount,51,3,6,0,2.5700000000000003
4,6,1,Discount,51,4,1,0,2.1
5,6,1,Discount,51,5,2,0,1.35
6,6,1,Discount,51,6,4,0,2.3600000000000003
7,6,1,Discount,51,7,7,2,6.613333333333333
8,6,1,Discount,51,8,2,0,1.65
9,6,1,Discount,51,9,0,0,2.51
10,6,1,Discount,51,10,1,0,2.01
11,6,1,Discount,51,11,0,2,7.573333333333333
12,6,1,Discount,51,12,4,0,1.8
13,6,1,Discount,51,13,0,0,0.78
14,6,1,Discount,51,14,0,0,3.03
15,6,1,Discount,51,15,4,0,2.5300000000000002
16,6,1,Discount,51,16,6,2,7.473333333333333
17,6,1,Discount,51,17,5,0,1.81
18,6,1,Discount,51,18,4,0,1.9
19,6,1,Discount,51,19,3,2,6.8533333333333335
20,6,1,Discount,51,20,0,0,1.71
21,6,1,Discount,51,21,1,0,1.55
22,6,1,Discount,51,22,6,0,2.08
23,6,1,Discount,51,23,2,0,2.55
24,6,1,Discount,51,24,0,0,2.0300000000000002
25,6,1,Discount,51,25,1,0,1.49
26,6,1,Discount,51,26,1,0,2.05
27,6,1,Discount,51,27,2,0,1.8199999999999998
28,6,1,Discount,51,28,3,0,2.54
29,6,1,Discount,51,29,2,0,1.76
30,6,1,Discount,51,30,5,2,7.463333333333333
31,6,1,Discount,51,31,3,0,1.71
32,6,1,Discount,51,32,5,2,7.023333333333333
33,6,1,Discount,51,33,4,2,7.093333333333333
34,6,1,Discount,51,34,3,0,1.85
35,6,1,Discount,51,35,0,0,1.9100000000000001
36,6,1,Discount,51,36,6,0,1.98
37,6,1,Discount,51,37,5,0,1.69
38,6,1,Discount,51,38,0,0,2.0
39,6,1,Discount,51,39,4,0,2.34
40,6,1,Discount,51,40,1,0,1.8900000000000001
41,6,1,Discount,51,41,0,0,2.1399999999999997
42,6,1,Discount,51,42,5,0,3.08
43,6,1,Discount,51,43,0,2,7.523333333333333
44,6,1,Discount,51,44,7,0,1.48
45,6,1,Discount,51,45,1,0,1.95
46,6,1,Discount,51,46,0,0,1.85
47,6,1,Discount,51,47,4,0,1.18
48,6,1,Discount,51,48,1,0,2.4
49,6,1,Discount,51,49,6,0,1.52
50,6,1,Discount,51,50,6,2,6.953333333333333
51,6,1,Discount,51,51,2,0,2.1399999999999997
52,6,1,Discount,51,52,2,0,2.21
53,6,1,Discount,51,53,1,0,1.62
54,6,1,Discount,51,54,7,0,2.27
55,6,1,Discount,51,55,2,0,2.56
56,6,1,Discount,51,56,2,2,7.463333333333333
57,6,1,Discount,51,57,5,0,2.54
58,6,1,Discount,51,58,0,2,7.063333333333333
59,6,1,Discount,51,59,3,0,1.96
60,6,1,Discount,51,60,4,2,6.483333333333333
61,6,1,Discount,51,61,3,0,2.6
62,6,1,Discount,51,62,3,0,2.1100000000000003
63,6,1,Discount,51,63,1,0,2.09
64,6,1,Discount,51,64,2,0,2.3600000000000003
0,6,1,Discount,52,0,7,0,1.75
1,6,1,Discount,52,1,3,0,1.75
2,6,1,Discount,52,2,7,0,1.21
3,6,1,Discount,52,3,7,0,2.16
4,6,1,Discount,52,4,0,0,2.54
5,6,1,Discount,52,5,1,0,2.54
6,6,1,Discount,52,6,2,0,3.15
7,6,1,Discount,52,7,4,0,3.18
8,6,1,Discount,52,8,0,0,2.5300000000000002
9,6,1,Discount,52,9,6,0,1.79
10,6,1,Discount,52,10,2,0,2.13
11,6,1,Discount,52,11,6,0,2.63
12,6,1,Discount,52,12,2,0,1.44
13,6,1,Discount,52,13,2,0,2.1
14,6,1,Discount,52,14,5,0,2.21
15,6,1,Discount,52,15,3,0,2.16
16,6,1,Discount,52,16,2,0,2.29
17,6,1,Discount,52,17,1,0,1.3
18,6,1,Discount,52,18,0,0,3.16
19,6,1,Discount,52,19,1,0,2.24
20,6,1,Discount,52,20,1,0,1.5899999999999999
21,6,1,Discount,52,21,0,0,1.7
22,6,1,Discount,52,22,1,0,1.8
23,6,1,Discount,52,23,3,0,2.24
24,6,1,Discount,52,24,4,0,1.6800000000000002
25,6,1,Discount,52,25,6,0,2.04
26,6,1,Discount,52,26,0,0,1.16
27,6,1,Discount,52,27,3,2,8.173333333333334
28,6,1,Discount,52,28,0,0,1.3900000000000001
29,6,1,Discount,52,29,4,0,3.15
30,6,1,Discount,52,30,5,0,1.9100000000000001
31,6,1,Discount,52,31,4,0,1.85
32,6,1,Discount,52,32,5,0,1.4
33,6,1,Discount,52,33,1,0,2.09
34,6,1,Discount,52,34,1,0,1.63
35,6,1,Discount,52,35,4,0,1.97
36,6,1,Discount,52,36,0,0,2.3200000000000003
37,6,1,Discount,52,37,2,0,1.99
38,6,1,Discount,52,38,3,2,7.173333333333333
39,6,1,Discount,52,39,1,0,2.56
40,6,1,Discount,52,40,1,0,1.76
41,6,1,Discount,52,41,4,0,2.6799999999999997
42,6,1,Discount,52,42,0,0,1.88
43,6,1,Discount,52,43,3,2,6.503333333333333
44,6,1,Discount,52,44,7,0,1.78
45,6,1,Discount,52,45,7,2,6.823333333333333
46,6,1,Discount,52,46,5,0,1.78
47,6,1,Discount,52,47,4,0,2.05
48,6,1,Discount,52,48,4,0,2.3
49,6,1,Discount,52,49,2,0,1.83
50,6,1,Discount,52,50,2,2,7.533333333333333
51,6,1,Discount,52,51,5,0,1.46
52,6,1,Discount,52,52,3,0,2.44
53,6,1,Discount,52,53,3,0,0.9299999999999999
54,6,1,Discount,52,54,6,0,2.58
55,6,1,Discount,52,55,2,0,1.46
56,6,1,Discount,52,56,6,0,1.63
57,6,1,Discount,52,57,0,0,1.43
58,6,1,Discount,52,58,6,0,2.27
59,6,1,Discount,52,59,5,0,1.81
60,6,1,Discount,52,60,0,0,1.9
61,6,1,Discount,52,61,2,0,1.8599999999999999
62,6,1,Discount,52,62,1,0,1.35
63,6,1,Discount,52,63,0,0,1.9100000000000001
64,6,1,Discount,52,64,0,2,7.643333333333333
0,6,1,Discount,53,0,7,0,2.05
1,6,1,Discount,53,1,2,0,2.04
2,6,1,Discount,53,2,2,0,2.15
3,6,1,Discount,53,3,0,0,2.13
4,6,1,Discount,53,4,6,0,1.5699999999999998
5,6,1,Discount,53,5,2,0,1.73
6,6,1,Discount,53,6,1,0,2.19
7,6,1,Discount,53,7,2,0,1.3599999999999999
8,6,1,Discount,53,8,4,0,1.41
9,6,1,Discount,53,9,4,0,2.24
10,6,1,Discount,53,10,5,0,2.3200000000000003
11,6,1,Discount,53,11,5,2,7.673333333333333
12,6,1,Discount,53,12,1,2,7.693333333333333
13,6,1,Discount,53,13,3,0,2.7
14,6,1,Discount,53,14,7,0,2.3600000000000003
15,6,1,Discount,53,15,3,0,1.99
16,6,1,Discount,53,16,1,0,1.97
17,6,1,Discount,53,17,6,2,6.713333333333333
18,6,1,Discount,53,18,0,0,1.8
19,6,1,Discount,53,19,4,2,7.593333333333333
20,6,1,Discount,53,20,2,0,1.5699999999999998
21,6,1,Discount,53,21,0,2,6.833333333333333
22,6,1,Discount,53,22,7,0,2.37
23,6,1,Discount,53,23,3,2,6.793333333333333
24,6,1,Discount,53,24,1,0,2.6799999999999997
25,6,1,Discount,53,25,0,0,2.23
26,6,1,Discount,53,26,3,2,8.043333333333333
27,6,1,Discount,53,27,0,0,2.54
28,6,1,Discount,53,28,5,2,7.473333333333333
29,6,1,Discount,53,29,0,2,7.693333333333333
30,6,1,Discount,53,30,1,0,1.6099999999999999
31,6,1,Discount,53,31,4,2,7.163333333333333
32,6,1,Discount,53,32,6,2,7.113333333333333
33,6,1,Discount,53,33,1,0,2.1100000000000003
34,6,1,Discount,53,34,5,2,6.843333333333333
35,6,1,Discount,53,35,3,0,1.73
36,6,1,Discount,53,36,2,0,1.67
37,6,1,Discount,53,37,6,0,1.1400000000000001
38,6,1,Discount,53,38,0,2,6.713333333333333
39,6,1,Discount,53,39,1,0,2.83
40,6,1,Discount,53,40,2,0,1.74
41,6,1,Discount,53,41,4,0,2.31
42,6,1,Discount,53,42,3,0,1.43
43,6,1,Discount,53,43,5,0,1.28
44,6,1,Discount,53,44,4,2,7.9833333333333325
45,6,1,Discount,53,45,1,0,1.41
46,6,1,Discount,53,46,4,2,6.643333333333333
47,6,1,Discount,53,47,4,2,6.993333333333333
48,6,1,Discount,53,48,3,0,1.55
49,6,1,Discount,53,49,3,0,1.7
50,6,1,Discount,53,50,2,0,1.6600000000000001
51,6,1,Discount,53,51,2,2,8.593333333333334
52,6,1,Discount,53,52,7,0,1.52
53,6,1,Discount,53,53,0,0,1.56
54,6,1,Discount,53,54,1,0,1.6099999999999999
55,6,1,Discount,53,55,0,0,1.27
56,6,1,Discount,53,56,1,0,2.35
57,6,1,Discount,53,57,5,2,6.923333333333333
58,6,1,Discount,53,58,0,2,6.963333333333333
59,6,1,Discount,53,59,6,2,7.873333333333333
60,6,1,Discount,53,60,0,0,2.65
61,6,1,Discount,53,61,7,2,7.713333333333333
62,6,1,Discount,53,62,2,2,6.843333333333333
63,6,1,Discount,53,63,6,0,2.79
64,6,1,Discount,53,64,0,0,2.0300000000000002
0,6,1,Discount,54,0,7,0,2.87
1,6,1,Discount,54,1,7,0,2.5300000000000002
2,6,1,Discount,54,2,2,0,1.6099999999999999
3,6,1,Discount,54,3,1,2,6.953333333333333
4,6,1,Discount,54,4,5,0,1.79
5,6,1,Discount,54,5,2,2,7.713333333333333
6,6,1,Discount,54,6,5,0,2.02
7,6,1,Discount,54,7,2,0,0.96
8,6,1,Discount,54,8,4,0,1.08
9,6,1,Discount,54,9,2,0,2.24
10,6,1,Discount,54,10,4,2,7.493333333333333
11,6,1,Discount,54,11,0,0,2.51
12,6,1,Discount,54,12,1,2,7.823333333333333
13,6,1,Discount,54,13,0,0,1.3
14,6,1,Discount,54,14,7,2,6.843333333333333
15,6,1,Discount,54,15,0,0,2.49
16,6,1,Discount,54,16,3,0,1.99
17,6,1,Discount,54,17,6,0,2.02
18,6,1,Discount,54,18,0,0,1.5899999999999999
19,6,1,Discount,54,19,2,2,7.303333333333333
20,6,1,Discount,54,20,5,0,1.81
21,6,1,Discount,54,21,6,0,2.26
22,6,1,Discount,54,22,4,0,1.97
23,6,1,Discount,54,23,3,0,2.3200000000000003
24,6,1,Discount,54,24,0,2,7.783333333333333
25,6,1,Discount,54,25,1,0,3.01
26,6,1,Discount,54,26,1,0,1.33
27,6,1,Discount,54,27,3,0,2.0700000000000003
28,6,1,Discount,54,28,6,2,8.193333333333333
29,6,1,Discount,54,29,4,0,2.37
30,6,1,Discount,54,30,0,0,1.54
31,6,1,Discount,54,31,1,0,2.44
32,6,1,Discount,54,32,3,0,1.9300000000000002
33,6,1,Discount,54,33,5,0,2.3899999999999997
34,6,1,Discount,54,34,4,0,1.53
35,6,1,Discount,54,35,1,0,2.67
36,6,1,Discount,54,36,7,0,2.54
37,6,1,Discount,54,37,1,0,0.96
38,6,1,Discount,54,38,5,0,2.06
39,6,1,Discount,54,39,1,0,0.64
40,6,1,Discount,54,40,4,0,2.79
41,6,1,Discount,54,41,1,0,2.1100000000000003
42,6,1,Discount,54,42,1,0,1.43
43,6,1,Discount,54,43,0,0,2.59
44,6,1,Discount,54,44,0,2,6.803333333333333
45,6,1,Discount,54,45,2,0,2.0300000000000002
46,6,1,Discount,54,46,3,0,1.85
47,6,1,Discount,54,47,2,0,2.1799999999999997
48,6,1,Discount,54,48,2,2,7.833333333333333
49,6,1,Discount,54,49,2,2,7.593333333333333
50,6,1,Discount,54,50,0,0,1.08
51,6,1,Discount,54,51,6,2,6.933333333333333
52,6,1,Discount,54,52,3,0,1.19
53,6,1,Discount,54,53,3,2,7.1033333333333335
54,6,1,Discount,54,54,2,0,2.19
55,6,1,Discount,54,55,7,0,2.46
56,6,1,Discount,54,56,6,0,1.76
57,6,1,Discount,54,57,0,2,7.723333333333333
58,6,1,Discount,54,58,0,0,1.81
59,6,1,Discount,54,59,6,0,1.98
60,6,1,Discount,54,60,4,0,2.8
61,6,1,Discount,54,61,4,0,1.55
62,6,1,Discount,54,62,3,0,1.6600000000000001
63,6,1,Discount,54,63,5,2,7.333333333333333
64,6,1,Discount,54,64,0,2,7.803333333333333
0,6,1,Discount,55,0,7,0,2.12
1,6,1,Discount,55,1,2,0,2.0
2,6,1,Discount,55,2,0,0,1.95
3,6,1,Discount,55,3,5,0,1.5899999999999999
4,6,1,Discount,55,4,4,0,2.49
5,6,1,Discount,55,5,3,0,1.76
6,6,1,Discount,55,6,7,0,1.6800000000000002
7,6,1,Discount,55,7,0,0,3.31
8,6,1,Discount,55,8,2,2,7.263333333333333
9,6,1,Discount,55,9,6,0,2.2199999999999998
10,6,1,Discount,55,10,4,0,2.38
11,6,1,Discount,55,11,3,0,1.97
12,6,1,Discount,55,12,3,0,2.31
13,6,1,Discount,55,13,0,0,1.99
14,6,1,Discount,55,14,7,0,3.15
15,6,1,Discount,55,15,2,0,2.54
16,6,1,Discount,55,16,4,0,2.48
17,6,1,Discount,55,17,5,0,1.6600000000000001
18,6,1,Discount,55,18,6,0,1.47
19,6,1,Discount,55,19,1,0,1.12
20,6,1,Discount,55,20,1,2,7.003333333333333
21,6,1,Discount,55,21,0,0,1.8
22,6,1,Discount,55,22,1,2,7.193333333333333
23,6,1,Discount,55,23,0,0,1.98
24,6,1,Discount,55,24,1,0,2.19
25,6,1,Discount,55,25,1,0,2.17
26,6,1,Discount,55,26,2,0,2.0300000000000002
27,6,1,Discount,55,27,2,2,7.213333333333333
28,6,1,Discount,55,28,3,0,2.1799999999999997
29,6,1,Discount,55,29,0,0,2.25
30,6,1,Discount,55,30,5,0,1.7
31,6,1,Discount,55,31,4,2,7.373333333333333
32,6,1,Discount,55,32,6,0,2.65
33,6,1,Discount,55,33,5,2,7.933333333333334
34,6,1,Discount,55,34,7,0,1.8
35,6,1,Discount,55,35,0,0,1.37
36,6,1,Discount,55,36,2,0,1.38
37,6,1,Discount,55,37,7,0,1.9300000000000002
38,6,1,Discount,55,38,1,0,1.71
39,6,1,Discount,55,39,3,0,2.24
40,6,1,Discount,55,40,0,2,6.873333333333333
41,6,1,Discount,55,41,0,0,1.6099999999999999
42,6,1,Discount,55,42,0,0,1.5699999999999998
43,6,1,Discount,55,43,1,0,2.1399999999999997
44,6,1,Discount,55,44,0,2,8.213333333333333
45,6,1,Discount,55,45,4,0,1.5699999999999998
46,6,1,Discount,55,46,3,0,2.23
47,6,1,Discount,55,47,2,0,1.73
48,6,1,Discount,55,48,3,0,1.53
49,6,1,Discount,55,49,1,0,1.9100000000000001
50,6,1,Discount,55,50,0,0,1.67
51,6,1,Discount,55,51,4,0,2.06
52,6,1,Discount,55,52,4,2,7.273333333333333
53,6,1,Discount,55,53,5,0,2.6100000000000003
54,6,1,Discount,55,54,5,0,1.27
55,6,1,Discount,55,55,3,0,1.98
56,6,1,Discount,55,56,4,0,1.1
57,6,1,Discount,55,57,1,0,2.35
58,6,1,Discount,55,58,1,2,7.373333333333333
59,6,1,Discount,55,59,6,0,1.74
60,6,1,Discount,55,60,6,0,2.09
61,6,1,Discount,55,61,2,0,1.75
62,6,1,Discount,55,62,2,0,2.37
63,6,1,Discount,55,63,6,0,1.85
64,6,1,Discount,55,64,2,0,1.24
0,6,1,Discount,56,0,7,0,2.5300000000000002
1,6,1,Discount,56,1,0,0,2.59
2,6,1,Discount,56,2,3,0,2.2
3,6,1,Discount,56,3,1,0,2.41
4,6,1,Discount,56,4,2,0,1.8599999999999999
5,6,1,Discount,56,5,7,0,2.2800000000000002
6,6,1,Discount,56,6,5,2,7.623333333333333
7,6,1,Discount,56,7,0,0,0.98
8,6,1,Discount,56,8,1,0,2.67
9,6,1,Discount,56,9,7,0,2.46
10,6,1,Discount,56,10,4,0,1.1
11,6,1,Discount,56,11,2,2,7.113333333333333
12,6,1,Discount,56,12,6,0,1.99
13,6,1,Discount,56,13,1,0,2.7
14,6,1,Discount,56,14,5,0,3.28
15,6,1,Discount,56,15,0,0,1.3
16,6,1,Discount,56,16,0,2,7.433333333333334
17,6,1,Discount,56,17,0,0,1.85
18,6,1,Discount,56,18,1,0,1.41
19,6,1,Discount,56,19,6,0,2.16
20,6,1,Discount,56,20,4,0,1.88
21,6,1,Discount,56,21,4,0,1.67
22,6,1,Discount,56,22,2,2,7.033333333333333
23,6,1,Discount,56,23,5,0,2.24
24,6,1,Discount,56,24,3,0,2.4699999999999998
25,6,1,Discount,56,25,4,0,2.51
26,6,1,Discount,56,26,1,0,1.51
27,6,1,Discount,56,27,0,0,1.81
28,6,1,Discount,56,28,2,2,7.403333333333333
29,6,1,Discount,56,29,6,0,1.75
30,6,1,Discount,56,30,3,0,2.29
31,6,1,Discount,56,31,2,2,7.333333333333333
32,6,1,Discount,56,32,3,0,2.6100000000000003
33,6,1,Discount,56,33,1,2,7.703333333333333
34,6,1,Discount,56,34,5,0,1.95
35,6,1,Discount,56,35,5,0,1.6400000000000001
36,6,1,Discount,56,36,0,2,6.663333333333333
37,6,1,Discount,56,37,7,0,2.27
38,6,1,Discount,56,38,6,2,7.973333333333333
39,6,1,Discount,56,39,2,2,7.223333333333333
40,6,1,Discount,56,40,3,0,2.48
41,6,1,Discount,56,41,2,2,7.533333333333333
42,6,1,Discount,56,42,3,2,7.663333333333333
43,6,1,Discount,56,43,7,0,2.1
44,6,1,Discount,56,44,1,2,7.493333333333333
45,6,1,Discount,56,45,0,0,1.0
46,6,1,Discount,56,46,2,1,1.47
47,6,1,Discount,56,47,4,0,1.1
48,6,1,Discount,56,48,1,0,1.87
49,6,1,Discount,56,49,0,0,1.54
50,6,1,Discount,56,50,3,0,2.0
51,6,1,Discount,56,51,2,1,1.3
52,6,1,Discount,56,52,3,2,7.173333333333333
53,6,1,Discount,56,53,4,0,1.74
54,6,1,Discount,56,54,4,0,2.54
55,6,1,Discount,56,55,4,0,1.49
56,6,1,Discount,56,56,2,1,2.44
57,6,1,Discount,56,57,1,0,2.2
58,6,1,Discount,56,58,6,0,1.97
59,6,1,Discount,56,59,0,0,2.05
60,6,1,Discount,56,60,1,2,6.673333333333333
61,6,1,Discount,56,61,6,2,8.623333333333333
62,6,1,Discount,56,62,0,0,1.8399999999999999
63,6,1,Discount,56,63,5,2,7.263333333333333
64,6,1,Discount,56,64,0,0,1.71
0,6,1,Discount,57,0,7,0,1.08
1,6,1,Discount,57,1,2,0,1.8
2,6,1,Discount,57,2,6,0,1.51
3,6,1,Discount,57,3,1,0,3.05
4,6,1,Discount,57,4,1,0,1.78
5,6,1,Discount,57,5,2,0,1.85
6,6,1,Discount,57,6,2,0,0.94
7,6,1,Discount,57,7,0,2,7.033333333333333
8,6,1,Discount,57,8,0,0,1.97
9,6,1,Discount,57,9,7,2,6.283333333333333
10,6,1,Discount,57,10,3,0,1.95
11,6,1,Discount,57,11,3,0,1.72
12,6,1,Discount,57,12,1,0,1.58
13,6,1,Discount,57,13,0,0,2.13
14,6,1,Discount,57,14,5,0,2.3
15,6,1,Discount,57,15,4,0,2.26
16,6,1,Discount,57,16,7,0,1.19
17,6,1,Discount,57,17,0,0,1.04
18,6,1,Discount,57,18,6,0,2.9
19,6,1,Discount,57,19,2,0,1.63
20,6,1,Discount,57,20,5,0,1.88
21,6,1,Discount,57,21,5,0,1.08
22,6,1,Discount,57,22,0,0,2.42
23,6,1,Discount,57,23,0,0,1.51
24,6,1,Discount,57,24,4,0,1.8399999999999999
25,6,1,Discount,57,25,3,0,2.62
26,6,1,Discount,57,26,3,2,7.473333333333333
27,6,1,Discount,57,27,2,0,2.26
28,6,1,Discount,57,28,6,2,6.823333333333333
29,6,1,Discount,57,29,4,0,1.62
30,6,1,Discount,57,30,1,0,2.2800000000000002
31,6,1,Discount,57,31,1,0,2.3
32,6,1,Discount,57,32,4,0,2.55
33,6,1,Discount,57,33,0,0,1.85
34,6,1,Discount,57,34,4,0,1.28
35,6,1,Discount,57,35,0,0,2.41
36,6,1,Discount,57,36,1,0,3.28
37,6,1,Discount,57,37,0,2,6.763333333333333
38,6,1,Discount,57,38,1,0,1.09
39,6,1,Discount,57,39,2,2,6.653333333333333
40,6,1,Discount,57,40,6,0,1.3900000000000001
41,6,1,Discount,57,41,0,0,1.98
42,6,1,Discount,57,42,2,0,2.27
43,6,1,Discount,57,43,0,2,7.243333333333333
44,6,1,Discount,57,44,3,0,2.6
45,6,1,Discount,57,45,3,0,3.12
46,6,1,Discount,57,46,7,0,2.23
47,6,1,Discount,57,47,6,0,1.5899999999999999
48,6,1,Discount,57,48,4,0,1.8599999999999999
49,6,1,Discount,57,49,3,2,7.823333333333333
50,6,1,Discount,57,50,7,0,2.99
51,6,1,Discount,57,51,5,0,2.31
52,6,1,Discount,57,52,1,0,1.87
53,6,1,Discount,57,53,4,0,2.6100000000000003
54,6,1,Discount,57,54,0,0,2.1
55,6,1,Discount,57,55,5,2,7.043333333333333
56,6,1,Discount,57,56,5,0,1.6400000000000001
57,6,1,Discount,57,57,1,2,6.963333333333333
58,6,1,Discount,57,58,2,0,1.98
59,6,1,Discount,57,59,4,0,2.4
60,6,1,Discount,57,60,6,2,7.053333333333333
61,6,1,Discount,57,61,3,0,2.5300000000000002
62,6,1,Discount,57,62,2,0,2.4699999999999998
63,6,1,Discount,57,63,2,2,6.253333333333333
64,6,1,Discount,57,64,1,0,1.38
0,6,1,Discount,58,0,7,2,6.553333333333333
1,6,1,Discount,58,1,0,2,6.653333333333333
2,6,1,Discount,58,2,1,0,2.35
3,6,1,Discount,58,3,2,0,1.81
4,6,1,Discount,58,4,1,0,1.94
5,6,1,Discount,58,5,2,0,1.75
6,6,1,Discount,58,6,3,0,1.83
7,6,1,Discount,58,7,4,0,1.5899999999999999
8,6,1,Discount,58,8,1,0,2.6100000000000003
9,6,1,Discount,58,9,1,0,1.42
10,6,1,Discount,58,10,4,0,1.3599999999999999
11,6,1,Discount,58,11,3,0,2.02
12,6,1,Discount,58,12,5,0,1.73
13,6,1,Discount,58,13,2,2,6.913333333333333
14,6,1,Discount,58,14,2,0,2.02
15,6,1,Discount,58,15,3,0,2.63
16,6,1,Discount,58,16,6,0,2.92
17,6,1,Discount,58,17,4,0,1.33
18,6,1,Discount,58,18,6,0,1.83
19,6,1,Discount,58,19,6,2,7.643333333333333
20,6,1,Discount,58,20,0,0,2.0
21,6,1,Discount,58,21,0,0,1.6600000000000001
22,6,1,Discount,58,22,0,0,2.15
23,6,1,Discount,58,23,0,0,1.98
24,6,1,Discount,58,24,1,0,1.9300000000000002
25,6,1,Discount,58,25,4,0,2.2800000000000002
26,6,1,Discount,58,26,5,0,1.16
27,6,1,Discount,58,27,0,0,1.97
28,6,1,Discount,58,28,2,0,1.9
29,6,1,Discount,58,29,5,0,2.26
30,6,1,Discount,58,30,7,0,2.09
31,6,1,Discount,58,31,7,0,1.43
32,6,1,Discount,58,32,3,0,1.9100000000000001
33,6,1,Discount,58,33,4,0,1.98
34,6,1,Discount,58,34,2,0,1.53
35,6,1,Discount,58,35,6,2,7.273333333333333
36,6,1,Discount,58,36,1,0,2.46
37,6,1,Discount,58,37,2,0,2.16
38,6,1,Discount,58,38,1,0,2.06
39,6,1,Discount,58,39,0,0,2.19
40,6,1,Discount,58,40,0,0,1.88
41,6,1,Discount,58,41,1,0,1.7
42,6,1,Discount,58,42,2,0,2.4
43,6,1,Discount,58,43,7,0,2.5
44,6,1,Discount,58,44,4,2,8.433333333333334
45,6,1,Discount,58,45,7,0,1.9300000000000002
46,6,1,Discount,58,46,5,0,2.24
47,6,1,Discount,58,47,3,2,6.053333333333333
48,6,1,Discount,58,48,5,0,1.75
49,6,1,Discount,58,49,3,0,1.56
50,6,1,Discount,58,50,1,0,1.55
51,6,1,Discount,58,51,4,0,2.84
52,6,1,Discount,58,52,3,0,1.78
53,6,1,Discount,58,53,3,0,1.8
54,6,1,Discount,58,54,2,0,1.9300000000000002
55,6,1,Discount,58,55,0,0,1.98
56,6,1,Discount,58,56,2,0,1.53
57,6,1,Discount,58,57,4,2,6.863333333333333
58,6,1,Discount,58,58,0,2,7.223333333333333
59,6,1,Discount,58,59,0,2,7.413333333333333
60,6,1,Discount,58,60,6,0,1.71
61,6,1,Discount,58,61,0,0,1.25
62,6,1,Discount,58,62,6,0,1.37
63,6,1,Discount,58,63,5,2,7.913333333333333
64,6,1,Discount,58,64,1,0,2.85
0,6,1,Discount,59,0,7,0,1.35
1,6,1,Discount,59,1,1,0,1.13
2,6,1,Discount,59,2,0,0,2.1799999999999997
3,6,1,Discount,59,3,2,0,1.77
4,6,1,Discount,59,4,5,0,3.1
5,6,1,Discount,59,5,2,0,2.58
6,6,1,Discount,59,6,4,0,2.26
7,6,1,Discount,59,7,2,0,2.42
8,6,1,Discount,59,8,4,0,1.8599999999999999
9,6,1,Discount,59,9,3,0,1.99
10,6,1,Discount,59,10,0,0,1.51
11,6,1,Discount,59,11,0,0,1.9300000000000002
12,6,1,Discount,59,12,2,0,1.8900000000000001
13,6,1,Discount,59,13,3,0,2.46
14,6,1,Discount,59,14,1,0,0.92
15,6,1,Discount,59,15,0,0,1.65
16,6,1,Discount,59,16,4,2,6.233333333333333
17,6,1,Discount,59,17,3,0,2.19
18,6,1,Discount,59,18,1,0,1.99
19,6,1,Discount,59,19,0,0,3.06
20,6,1,Discount,59,20,6,0,1.87
21,6,1,Discount,59,21,4,2,7.693333333333333
22,6,1,Discount,59,22,3,0,2.48
23,6,1,Discount,59,23,1,0,1.5899999999999999
24,6,1,Discount,59,24,5,2,7.593333333333333
25,6,1,Discount,59,25,0,2,8.173333333333334
26,6,1,Discount,59,26,5,0,0.89
27,6,1,Discount,59,27,6,0,1.17
28,6,1,Discount,59,28,7,2,7.253333333333333
29,6,1,Discount,59,29,7,2,6.163333333333333
30,6,1,Discount,59,30,1,0,2.1399999999999997
31,6,1,Discount,59,31,2,0,2.84
32,6,1,Discount,59,32,6,0,0.74
33,6,1,Discount,59,33,1,2,7.173333333333333
34,6,1,Discount,59,34,0,0,1.26
35,6,1,Discount,59,35,3,0,1.26
36,6,1,Discount,59,36,1,0,1.47
37,6,1,Discount,59,37,1,0,1.96
38,6,1,Discount,59,38,2,0,2.91
39,6,1,Discount,59,39,5,0,1.97
40,6,1,Discount,59,40,4,0,1.9
41,6,1,Discount,59,41,7,0,2.13
